ref;method;size;mean;median;minimum;maximum;samples;memory;allocs;gcmean;gcmedian;gcminimum;gcmaximum
200;classicBP;10;3.97213055e-6;3.202e-6;2.9760000000000004e-6;0.004792354;100000;9120;78;5.8414048e-7;0.0;0.0;0.004781694
200;quaternionBP;10;3.31238866e-6;2.5190000000000004e-6;2.3490000000000003e-6;0.006100739;100000;6512;77;6.512105000000001e-7;0.0;0.0;0.006088772
200;classicBP;100;0.00010397517702000001;9.989800000000001e-5;9.6228e-5;0.003937462;100000;79136;456;3.3198752e-6;0.0;0.0;0.003757026
200;quaternionBP;100;9.643360487e-5;9.2582e-5;8.866600000000001e-5;0.005103224;100000;47728;455;3.1468263900000003e-6;0.0;0.0;0.0048792900000000005
200;classicBP;200;0.00039092595462;0.000382068;0.00037552900000000004;0.004200708;100000;157120;862;6.7643916e-6;0.0;0.0;0.003764382
200;quaternionBP;200;0.0003707117954;0.00036260400000000004;0.00035562;0.005365611;100000;93712;861;6.11808105e-6;0.0;0.0;0.004912164
200;classicBP;300;0.0011282613382100001;0.001113852;0.0011025870000000001;0.005059893;100000;209824;1262;9.14707749e-6;0.0;0.0;0.0038818740000000004
200;quaternionBP;300;0.00110120454461;0.0010885665;0.001076742;0.006110404000000001;100000;114416;1261;7.402882530000001e-6;0.0;0.0;0.0048923330000000004
200;classicBP;400;0.002127350422;0.0021067655;0.00209049;0.006142043000000001;100000;262560;1662;1.1130230970000001e-5;0.0;0.0;0.0039270270000000005
200;quaternionBP;400;0.00208486588222;0.0020673415;0.002049729;0.007241521000000001;100000;135152;1661;8.355487480000001e-6;0.0;0.0;0.004911055
200;classicBP;500;0.00286877472815;0.0028391040000000003;0.002817113;0.00691349;100000;315424;2062;1.3594260720000001e-5;0.0;0.0;0.003928725
200;quaternionBP;500;0.0028108780365200003;0.002788666;0.002763808;0.007670494000000001;100000;156016;2061;9.330412920000002e-6;0.0;0.0;0.004844126000000001
200;classicBP;600;0.003651572479800505;0.0036166630000000004;0.0035788300000000003;0.007769661000000001;82007;371008;2640;1.658314949943298e-5;0.0;0.0;0.0039527220000000005
200;quaternionBP;600;0.003576173392494566;0.0035487335000000003;0.0035058380000000003;0.008478717;83726;179600;2639;1.0738741179561904e-5;0.0;0.0;0.0048778350000000005
200;classicBP;700;0.004517595992986003;0.004477174;0.0044144250000000005;0.008863956000000001;66296;427072;3240;1.9856264103414988e-5;0.0;0.0;0.0041103780000000005
200;quaternionBP;700;0.004428017905335069;0.0043956955;0.00432993;0.009460328;67628;203664;3239;1.2412169707813331e-5;0.0;0.0;0.004672887000000001
200;classicBP;800;0.0054390994358620446;0.005397608;0.005300575;0.010065302;55061;483008;3840;2.2747625833166852e-5;0.0;0.0;0.004278144
200;quaternionBP;800;0.005331805326157791;0.0053003;0.005199171000000001;0.010858938;56163;227600;3839;1.4061457062478856e-5;0.0;0.0;0.0050835920000000005
200;classicBP;900;0.00645986867703953;0.006413089;0.006292099000000001;0.011259744;46371;539072;4440;2.5634784175454486e-5;0.0;0.0;0.0
200;quaternionBP;900;0.006336507209947323;0.006303869;0.00617188;0.011750662;47269;251664;4439;1.551595955065688e-5;0.0;0.0;0.005222177000000001
200;classicBP;1000;0.007463300282396911;0.0074119220000000005;0.007268341;0.012354316;40135;595008;5040;2.866922112869067e-5;0.0;0.0;0.004464395
200;quaternionBP;1000;0.0073295349630227834;0.007292443000000001;0.00714865;0.013163165000000001;40863;275600;5039;1.703900895675795e-5;0.0;0.0;0.0
200;classicBP;2000;0.017798371258372924;0.017634001;0.017493504;0.025363653;16840;1155008;11040;7.390549210213777e-5;0.0;0.0;0.0
200;quaternionBP;2000;0.0174666138017367;0.017415717;0.017287407;0.022991581;17159;515600;11039;2.705067393204732e-5;0.0;0.0;0.00518478
200;classicBP;3000;0.027801191746174535;0.027464713;0.027201436000000002;0.042883835;10783;1714912;17042;0.00014261045330613004;0.0;0.0;0.0
200;quaternionBP;3000;0.02725395711781818;0.027131245000000002;0.026962393;0.035164841;11000;755504;17041;5.355871663636364e-5;0.0;0.0;0.007697872000000001
