ref;method;size;mean;median;minimum;maximum
400;classicBP;10;1.080440216666667e-5;6.6056666666666676e-6;5.6916666666666675e-6;0.0018694363333333333
400;quaternionBP;10;6.921907857142859e-6;5.186714285714286e-6;4.199142857142857e-6;0.0017619854285714288
400;classicBP;100;0.00028051875000000004;0.000245196;0.00023826600000000003;0.007423442000000001
400;quaternionBP;100;0.000228576318;0.00021974400000000002;0.000210778;0.008820167
400;classicBP;200;0.000937764971;0.0008722805000000001;0.0008521020000000001;0.007305473000000001
400;quaternionBP;200;0.0008456863240000001;0.0008164145000000001;0.000796969;0.009199527
400;classicBP;300;0.00266599784;0.0025343830000000003;0.002370362;0.008595985
400;quaternionBP;300;0.002090256008;0.0020298215;0.001944416;0.009154333
400;classicBP;400;0.007898039664556962;0.0077386880000000005;0.007488551;0.013827738000000001
400;quaternionBP;400;0.007883307924290222;0.007933052500000001;0.005704766;0.013326965000000001
400;classicBP;500;0.00794835320508744;0.007868572;0.007577334000000001;0.012894271
400;quaternionBP;500;0.0074210624026745916;0.007522644;0.006933984000000001;0.012809654
400;classicBP;600;0.0114092479543379;0.0113507555;0.010883760000000001;0.016557978
400;quaternionBP;600;0.011494458965517242;0.011466862000000001;0.010777941000000001;0.016718458000000002
400;classicBP;700;0.027394836180327873;0.02728372;0.026202922;0.032144021
400;quaternionBP;700;0.026391458205263157;0.026292007500000002;0.025968277;0.03193842
400;classicBP;800;0.028203465977528094;0.02796643;0.027144954000000002;0.033160812000000005
400;quaternionBP;800;0.027780855827777777;0.027704043;0.027398020000000002;0.033588249
400;classicBP;900;0.007207920865800866;0.0070612;0.006649496;0.012334586000000002
400;quaternionBP;900;0.006540855081258192;0.006423486000000001;0.006138131000000001;0.012684322000000001
400;classicBP;1000;0.011455984259174313;0.0112769765;0.011056990000000001;0.016597286000000003
400;quaternionBP;1000;0.010485842972746332;0.010361347;0.010111479000000001;0.01594199
400;classicBP;2000;0.0033604101290000002;0.003221695;0.003126633;0.009153164
400;quaternionBP;2000;0.003017913868;0.0029544285;0.002905794;0.009164735
400;classicBP;3000;0.04509849966666667;0.044798007;0.044351753;0.049969194
400;quaternionBP;3000;0.04329201598275862;0.0431972585;0.042515807;0.049942383
