ref;method;size;mean;median;minimum;maximum
4;classicBP;10;6.287828142857143e-6;4.866928571428572e-6;4.389714285714286e-6;0.0004954615714285714
4;quaternionBP;10;3.907934125e-6;3.347125e-6;3.0285000000000003e-6;0.00050644225
4;classicBP;100;6.268208e-5;4.9217e-5;4.7201000000000004e-5;0.002872776
4;quaternionBP;100;3.4370643e-5;3.06845e-5;2.9179000000000003e-5;0.0034661410000000003
4;classicBP;200;0.0001203867;9.55785e-5;9.2253e-5;0.002866361
4;quaternionBP;200;6.7106981e-5;5.98885e-5;5.7423e-5;0.0035254250000000004
4;classicBP;300;0.000179054984;0.000144956;0.000140476;0.002973616
4;quaternionBP;300;9.8486582e-5;8.719850000000001e-5;8.5072e-5;0.003681447
4;classicBP;400;0.000244132642;0.000198519;0.00019294;0.0030179440000000003
4;quaternionBP;400;0.00013596876;0.00012145250000000001;0.00011764400000000001;0.003671474
4;classicBP;500;0.000316259986;0.000261272;0.000254284;0.0031143110000000002
4;quaternionBP;500;0.000179828158;0.000161334;0.00015678300000000002;0.0037048470000000003
4;classicBP;600;0.00038712407900000004;0.000319771;0.00031327300000000003;0.0032603830000000004
4;quaternionBP;600;0.00022548728200000003;0.000202491;0.00019702600000000002;0.003886754
4;classicBP;700;0.000451630244;0.000372218;0.000363512;0.003358212
4;quaternionBP;700;0.00026564775300000007;0.00023914400000000003;0.000233045;0.0038766340000000003
4;classicBP;800;0.000506116446;0.00041790800000000004;0.000408862;0.003447668
4;quaternionBP;800;0.000298975527;0.00026855550000000003;0.000262668;0.003976643
4;classicBP;900;0.000562873552;0.000464631;0.00045531600000000004;0.003378022
4;quaternionBP;900;0.00033522594400000005;0.000301008;0.00029597200000000003;0.004019807
4;classicBP;1000;0.000641942149;0.0005301215;0.0005208880000000001;0.0035581220000000004
4;quaternionBP;1000;0.00038280958500000006;0.0003452155;0.00033527700000000004;0.0040540540000000005
4;classicBP;2000;0.0012789282279999999;0.0010502305;0.001032642;0.004453163
4;quaternionBP;2000;0.000756339558;0.000670962;0.000658038;0.004524534
4;classicBP;3000;0.001956595228;0.0015891490000000002;0.0015604000000000002;0.005050581
4;quaternionBP;3000;0.001163825669;0.0010287145;0.001011392;0.005120474000000001
