ref;method;size;mean;median;minimum;maximum
800;classicBP;10;8.48429616666667e-6;5.893166666666667e-6;5.061833333333333e-6;0.0009253056666666667
800;quaternionBP;10;5.387588125000001e-6;4.721562500000001e-6;3.7145e-6;0.0007299948750000001
800;classicBP;100;0.000231075316;0.000206574;0.00020206300000000002;0.004781013000000001
800;quaternionBP;100;0.00019302287700000002;0.000187597;0.000180623;0.0054284350000000006
800;classicBP;200;0.000760048548;0.000717918;0.0007078560000000001;0.004957009
800;quaternionBP;200;0.000691268478;0.000673207;0.000665447;0.0059078460000000005
800;classicBP;300;0.0017257310740000002;0.0016603170000000001;0.001637702;0.0061343230000000006
800;quaternionBP;300;0.0016106646990000002;0.0015811870000000002;0.001562353;0.006572124
800;classicBP;400;0.003476763465;0.0033857505;0.0033346630000000003;0.008045378
800;quaternionBP;400;0.0033022512160000004;0.0032653805;0.003228051;0.008233840000000001
800;classicBP;500;0.006170517022222222;0.006048068;0.005995762;0.010726059000000001
800;quaternionBP;500;0.005949273460714286;0.005894853;0.005847159;0.010894540000000001
800;classicBP;600;0.009464518547348484;0.009311038;0.009200558000000001;0.013855643
800;quaternionBP;600;0.00914861558791209;0.0090909165;0.009021842;0.013919384000000002
800;classicBP;700;0.018207321949090912;0.017946603000000002;0.017831154000000002;0.022800773
800;quaternionBP;700;0.017529459234265736;0.017433009000000003;0.017327429000000002;0.022476828
800;classicBP;800;0.019045242878327;0.018793248000000002;0.018679931;0.023647763000000002
800;quaternionBP;800;0.018323530472527477;0.018246944;0.018146699000000002;0.023355095000000003
800;classicBP;900;0.004769745603;0.004625461;0.004586664000000001;0.009395618000000001
800;quaternionBP;900;0.004422995679;0.0043631715000000005;0.004342726;0.009692708000000001
800;classicBP;1000;0.00744106209077381;0.007271085500000001;0.007213802;0.012281986
800;quaternionBP;1000;0.006997570691876751;0.0069293065;0.006877084;0.012205029000000001
800;classicBP;2000;0.002814523037;0.002690053;0.002658918;0.007570933
800;quaternionBP;2000;0.0025855403100000004;0.0025212705;0.00250053;0.007533848
800;classicBP;3000;0.03544109840845071;0.034993050500000004;0.034775999;0.040603839
800;quaternionBP;3000;0.03422105831292517;0.034080981;0.03373242;0.040075908
